"S0188-252X2013000200013-mex","Filosofía y comunicación, diálogos, encuentros y posibilidades","González Reyes, Rodrigo","Comunicación y sociedad; (20); 249-253","Comunicación y sociedad","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2013000200013&lang=pt" 
"S2237-60892013000400264-scl","Psychological and health comorbidities before and after bariatric surgery: a longitudinal study","Silva, Susana Sofia Pereira da, Maia, Angela da Costa","Trends in Psychiatry and Psychotherapy; 35(4); 264-271","Trends in Psychiatry and Psychotherapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-60892013000400264&lang=pt" 
"S2237-60892013000400235-scl","Lost in translation?","Amaral, Olavo B.","Trends in Psychiatry and Psychotherapy; 35(4); 235-237","Trends in Psychiatry and Psychotherapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-60892013000400235&lang=pt" 
"S2237-60892013000400292-scl","Brazilian version of the Structured Interview for Disorders of Extreme Stress - Revised (SIDES-R): adaptation and validation process","Camargo, Jessica, Kluwe-Schiavon, Bruno, Sanvicente-Vieira, Breno, Levandowski, Mateus Luz, Grassi-Oliveira, Rodrigo","Trends in Psychiatry and Psychotherapy; 35(4); 292-298","Trends in Psychiatry and Psychotherapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-60892013000400292&lang=pt" 
"S2237-60892013000400279-scl","Risk behaviors for eating disorder: factors associated in adolescent students","Fortes, Leonardo de Sousa, Cipriani, Flavia Marcele, Ferreira, Maria Elisa Caputo","Trends in Psychiatry and Psychotherapy; 35(4); 279-286","Trends in Psychiatry and Psychotherapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-60892013000400279&lang=pt" 
"S2237-60892013000400304-scl","Erratum","","Trends in Psychiatry and Psychotherapy; 35(4); 304-304","Trends in Psychiatry and Psychotherapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-60892013000400304&lang=pt" 
"S1850-468X2013000200004-arg","Actividad electrica asociada a la erupción del complejo volcánico Cordón Caulle durante 2011","Nicora, María Gabriela, Búrgesser, Rodrigo E, Rosales, Alejandro, Quel, Eduardo J, Ávila, Eldo E","Meteorologica; 38(2); 121-131","Meteorologica","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-468X2013000200004&lang=pt" 
"S1850-468X2013000200002-arg","Balance de energía sobre una superficie cultivada en el sudeste de la provincia de Buenos Aires","Righetti, Silvina, Gassmann, María Isabel","Meteorologica; 38(2); 91-104","Meteorologica","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-468X2013000200002&lang=pt" 
"S1850-468X2013000200003-arg","Variabilidad de la precipitación en el centro oeste de Argentina y un modelo de predicción estadística","Domínguez, Diana Analía, González, Marcela Hebe","Meteorologica; 38(2); 105-120","Meteorologica","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-468X2013000200003&lang=pt" 
"S1850-468X2013000200001-arg","Desempeño del pronóstico de modelos de alta resolución, en un área limitada: análisis de la estación de verano 2010-2011","Dillon, María Eugenia, García Skabar, Yanina, Nicolini, Matilde","Meteorologica; 38(2); 69-89","Meteorologica","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-468X2013000200001&lang=pt" 
"S0101-74382013000300009-scl","The air transportation hub-and-spoke design problem: comparison between a continuous and a discrete solution method","Alzamora, Guina Sotomayor, Raupp, Fernanda M.P., Pizzolato, Nelio D., Xavier, Adilson E.","Pesquisa Operacional; 33(3); 477-489","Pesquisa Operacional","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382013000300009&lang=pt" 
"S0102-311X2013001200003-scl","La salud y la vida buena: aportes del enfoque de las capacidades de Amartya Sen para el razonamiento ético en salud pública","Restrepo-Ochoa, Diego Alveiro","Cadernos de Saúde Pública; 29(12); 2371-2382","Cadernos de Saúde Pública","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200003&lang=pt" 
"S0102-311X2013001200006-scl","Estudo compreensivo sobre suicídio de mulheres idosas de sete cidades brasileiras","Minayo, Maria Cecília de Souza, Cavalcante, Fatima Gonçalves","Cadernos de Saúde Pública; 29(12); 2405-2415","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200006&lang=pt" 
"S0102-311X2013001200008-scl","Estudo comparativo das representações sociais sobre diabetes mellitus e pé diabético","Mantovani, Alessandra Madia, Fregonesi, Cristina Elena Prado Teles, Pelai, Elisa Bizetti, Mantovani, Aline Madia, Savian, Nathalia Ulices, Pagotto, Priscila","Cadernos de Saúde Pública; 29(12); 2427-2435","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200008&lang=pt" 
"S0102-311X2013001200009-scl","Narrativas de mulheres sobre a assistência recebida em um centro de parto normal","Jamas, Milena Temer, Hoga, Luiza Akiko Komura, Reberte, Luciana Magnoni","Cadernos de Saúde Pública; 29(12); 2436-2446","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200009&lang=pt" 
"S0102-311X2013001200010-scl","Factors associated with low life life satisfaction in community-dwelling elderly: FIBRA Study","Pinto, Juliana Martins, Neri, Anita Liberalesso","Cadernos de Saúde Pública; 29(12); 2447-2458","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200010&lang=pt" 
"S0102-311X2013001200015-scl","Abordagem profissional da violência familiar contra o idoso em uma unidade básica de saúde","Wanderbroocke, Ana Claudia Nunes de Souza, Moré, Carmen Leontina Ojeda Ocampo","Cadernos de Saúde Pública; 29(12); 2513-2522","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200015&lang=pt" 
"S0102-311X2013001200016-scl","Avaliação da situação de saúde por profissionais da atenção primária em saúde com base no georreferencimento dos sistemas de informação","Ritter, Fernando, Rosa, Roger dos Santos, Flores, Rui","Cadernos de Saúde Pública; 29(12); 2523-2534","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200016&lang=pt" 
"S0102-311X2013001200017-scl","Ecological study on mortality from influenza and pneumonia before and after influenza vaccination in the Northeast and South of Brazil","Oliveira, Janessa de Fátima Morgado de, Boing, Antonio Fernando, Waldman, Eliseu Alves, Antunes, José Leopoldo Ferreira","Cadernos de Saúde Pública; 29(12); 2535-2545","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200017&lang=pt" 
"S2179-80872013000400001-scl","Usos da terra e Áreas de Preservação Permanente (APP) na Bacia do Rio da Prata, Castelo-ES","Coutinho, Luciano Melo, Zanetti, Sidney Sára, Cecílio, Roberto Avelino, Garcia, Giovanni de Oliveira, Xavier, Alexandre Cândido","Floresta e Ambiente; 20(4); 425-434","Floresta e Ambiente","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872013000400001&lang=pt" 
"S2179-80872013000400004-scl","Variação diária e estacional do microclima urbano em ruas arborizadas de Curitiba-PR","Martini, Angeline, Biondi, Daniela, Batista, Antonio Carlos","Floresta e Ambiente; 20(4); 460-469","Floresta e Ambiente","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872013000400004&lang=pt" 
"S2179-80872013000400008-scl","Potencial do extrativismo da castanha-do-pará na geração de renda em comunidades da mesorregião baixo Amazonas, Pará","Silva, Adriano Araújo, Santos, Maria Kelliane Valentim, Gama, João Ricardo Vasconcelos, Noce, Rommel, Leão, Sandro","Floresta e Ambiente; 20(4); 500-509","Floresta e Ambiente","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872013000400008&lang=pt" 
"S2179-80872013000400010-scl","Regime de regas e cobertura de substrato afetam o crescimento inicial de mudas de Myracrodruon urundeuva","Tsukamoto Filho, Antonio de Arruda, Carvalho, Jean Lelis Oliveira, Costa, Reginaldo Brito da, Dalmolin, Ândrea Carla, Brondani, Gilvano Ebling","Floresta e Ambiente; 20(4); 521-529","Floresta e Ambiente","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872013000400010&lang=pt" 
"S2179-80872013000400005-scl","Modelos de afilamento para Pinus taeda por classes de idade","Valerio Kohler, Sintia, Soares Koehler, Henrique, Figueiredo Filho, Afonso","Floresta e Ambiente; 20(4); 470-479","Floresta e Ambiente","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872013000400005&lang=pt" 
"S2179-80872013000400011-scl","Utilização de resíduos urbanos e agroflorestais para produção de mudas de Eucalyptus benthamii e Mimosa scabrella","Kratz, Dagma, Wendling, Ivar, Nogueira, Antonio Carlos, Souza, Paulo Vitor Dutra de","Floresta e Ambiente; 20(4); 530-537","Floresta e Ambiente","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872013000400011&lang=pt" 
"S2179-80872013000400007-scl","Dinâmica da floresta do Parque Estadual do Turvo com índices de vegetação","Rosa, Paulo Afonso, Breunig, Fábio Marcelo, Balbinot, Rafaelo, Galvão, Lênio Soares","Floresta e Ambiente; 20(4); 487-499","Floresta e Ambiente","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872013000400007&lang=pt" 
"S2179-80872013000400003-scl","Caracterização do regime de vento no município de Seropédica, Rio de Janeiro (2001-2010)","Oliveira Júnior, José Francisco, Souza, Jessica Cristina Santos, Dias, Flavia Oliveira, Gois, Givanildo, Gonçalves, Itamar Frederico Souza, Silva, Mauricio Soares da","Floresta e Ambiente; 20(4); 447-459","Floresta e Ambiente","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872013000400003&lang=pt" 
"S2179-80872013000400006-scl","Comparação de métodos de estimativa de volume total para Eucalyptus grandis W. Hill ex Maiden","Schröder, Thomas, Pereira, Lílian Daniel, Hofiço, Noé dos Santos Ananias","Floresta e Ambiente; 20(4); 480-486","Floresta e Ambiente","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872013000400006&lang=pt" 
"S2179-80872013000400012-scl","Ações de prevenção e combate aos incêndios florestais nas unidades de conservação estaduais do Espírito Santo","Tebaldi, André Luiz Campos, Fiedler, Nilton Cesar, Juvanhol, Ronie Silva, Dias, Henrique Machado","Floresta e Ambiente; 20(4); 538-549","Floresta e Ambiente","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872013000400012&lang=pt" 
"S0101-74382013000300001-scl","Joint optimization of new production, warranty servicing strategy and secondary market supply under consumer returns","Reimann, Marc, Zhang, Weihua","Pesquisa Operacional; 33(3); 325-342","Pesquisa Operacional","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382013000300001&lang=pt" 
"S0101-74382013000300003-scl","Determination of the carbon market incremental payoff considering a stochastic jump-diffusion process","Batista, Fabio Rodrigo Siqueira, Baidya, Tara Keshar Nanda, Teixeira, José Paulo, Melo, Albert Cordeiro Geber","Pesquisa Operacional; 33(3); 361-382","Pesquisa Operacional","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382013000300003&lang=pt" 
"S0101-74382013000300008-scl","Collaborative dominance: when doing unto others as you would have them do unto you is reasonable","Souza, Filipe Costa de, Rêgo, Leandro Chaves","Pesquisa Operacional; 33(3); 467-476","Pesquisa Operacional","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382013000300008&lang=pt" 
"S0101-74382013000300002-scl","Decomposition approach for generation and transmission expansion planning with implicit multipliers evaluation","Thomé, Fernanda S., Binato, Silvio, Pereira, Mario V.F., Campodónico, Nora, Fampa, Marcia H.C., Costa Jr, Luiz Carlos da","Pesquisa Operacional; 33(3); 343-359","Pesquisa Operacional","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382013000300002&lang=pt" 
"S0101-74382013000300004-scl","Measures of irregularity of graphs","Oliveira, Joelma Ananias de, Oliveira, Carla Silva, Justel, Claudia, Abreu, Nair Maria Maia de","Pesquisa Operacional; 33(3); 383-398","Pesquisa Operacional","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382013000300004&lang=pt" 
"S0101-74382013000300006-scl","A multicriteria decision model for selecting a portfolio of oil and gas exploration projects","Lopes, Yuri Gama, Almeida, Adiel Teixeira de","Pesquisa Operacional; 33(3); 417-441","Pesquisa Operacional","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382013000300006&lang=pt" 
"S0101-74382013000300007-scl","A comparative analysis of three metaheuristic methods applied to fuzzy cognitive maps learning","Angélico, Bruno A., Mendonça, Márcio, Abrão, Taufik, Arruda, Lúcia Valéria R. de","Pesquisa Operacional; 33(3); 443-465","Pesquisa Operacional","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382013000300007&lang=pt" 
"S0101-74382013000300010-scl","A bilateral and multi-issue negotiation framework to support a supply chain of construction industry","Schramm, Fernando, Morais, Danielle Costa","Pesquisa Operacional; 33(3); 491-512","Pesquisa Operacional","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382013000300010&lang=pt" 
"S2237-60892013000400252-scl","The broad autism phenotype in parents of individuals with autism: a systematic review of the literature","Cruz, Lidia Prata, Camargos-Junior, Walter, Rocha, Fabio Lopes","Trends in Psychiatry and Psychotherapy; 35(4); 252-263","Trends in Psychiatry and Psychotherapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-60892013000400252&lang=pt" 
"S2237-60892013000400238-scl","Electroencephalographic findings in panic disorder","Carvalho, Marcele Regine de, Velasques, Bruna Brandao, Cagy, Mauricio, Marques, Juliana Bittencourt, Teixeira, Silmar, Nardi, Antonio Egidio, Piedade, Roberto, Ribeiro, Pedro","Trends in Psychiatry and Psychotherapy; 35(4); 238-251","Trends in Psychiatry and Psychotherapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-60892013000400238&lang=pt" 
"S2237-60892013000400287-scl","Adaptation of the Barriers to Access to Care Evaluation (BACE) scale to the Brazilian social and cultural context","Silva, Leticia, Silva, Paula Freitas Ramalho da, Gadelha, Ary, Clement, Sarah, Thornicroft, Graham, Mari, Jair de Jesus, Brietzke, Elisa","Trends in Psychiatry and Psychotherapy; 35(4); 287-291","Trends in Psychiatry and Psychotherapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-60892013000400287&lang=pt" 
"S0102-311X2013001200013-scl","Análise das barreiras à utilização de trombolíticos em casos de acidente vascular cerebral isquêmico em um hospital privado do Rio de Janeiro, Brasil","Fonseca, Luiz Henrique de Oliveira, Rosa, Maria Luiza Garcia, Silva, Arthur Carvalho, Maciel, Renan Marchesi, Volschan, André, Mesquita, Evandro Tinoco","Cadernos de Saúde Pública; 29(12); 2487-2496","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200013&lang=pt" 
"S0102-311X2013001200005-scl","Intimate partner violence and unintended pregnancy: prevalence and associated factors","Azevêdo, Ana Carolina da C., Araújo, Thália Velho Barreto de, Valongueiro, Sandra, Ludermir, Ana Bernarda","Cadernos de Saúde Pública; 29(12); 2394-2404","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200005&lang=pt" 
"S0102-311X2013001200011-scl","Cost-effectiveness of prevention strategies for American tegumentary leishmaniasis in Argentina","Orellano, Pablo Wenceslao, Vazquez, Nestor, Salomon, Oscar Daniel","Cadernos de Saúde Pública; 29(12); 2459-2472","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200011&lang=pt" 
"S0102-311X2013001200007-scl","Padrões alimentares e fatores associados entre crianças de um a seis anos de um município do Sul do Brasil","Souza, Rosangela de Leon Veleda de, Madruga, Samanta Wink, Gigante, Denise Petrucci, Santos, Iná S., Barros, Aluísio J. D., Assunção, Maria Cecília Formoso","Cadernos de Saúde Pública; 29(12); 2416-2426","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001200007&lang=pt" 
"S0213-91112013000600018-spa","En salud pública, una persona famosa puede influir tanto como una campaña internacional","Basagoiti, Ignacio, Fernandez-Luque, Luis, Ruiz-Baqués, Armando, Ayala, Alba","Gaceta Sanitaria; 27(6); 562-563","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000600018&lang=pt" 
"S0719-37692013000300008-chl","Poder, capitalismo y democracia: Una visión sistémica desde América Latina","Espinosa C, Juan Guillermo","Estudios internacionales (Santiago); 45(176); 159-166","Estudios internacionales (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-37692013000300008&lang=pt" 
"S0719-37692013000300009-chl","","Cuevas, Rodrigo","Estudios internacionales (Santiago); 45(176); 167-170","Estudios internacionales (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-37692013000300009&lang=pt" 
"S0213-91112013000600023-spa","Changes of age at onset in patients with type 1 diabetes during the last two decades","Forga, Luis, Goñi, María José, Cambra, Koldo, Ibáñez, Berta, Mozas, David, Chueca, María","Gaceta Sanitaria; 27(6); 566-568","Gaceta Sanitaria","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000600023&lang=pt" 
"S0213-91112013000600022-spa","Perfil de la paciente que solicita una interrupción voluntaria del embarazo","Vila-Vives, José María, Soler-Ferrero, Inmaculada, Gimeno-Clemente, Natalia, Hidalgo-Mora, Juan José, Vila-Martinez, José María, Pellicer, Antonio","Gaceta Sanitaria; 27(6); 565-566","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000600022&lang=pt" 
"S0213-91112013000600016-spa","Application of the Putting Women First protocol in a study on violence against immigrant women in Spain","Torrubiano-Domínguez, Jordi, Vives-Cases, Carmen","Gaceta Sanitaria; 27(6); 555-557","Gaceta Sanitaria","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000600016&lang=pt" 
"S0213-91112013000600015-spa","Redes locales de salud pública: a propósito de una experiencia","Guix, Joan, Bocio, Ana, Ferràs, Joaquim, Margalef, Jordi, Osanz, Anna C., Serrano, Mónica, Sentenà, Anna","Gaceta Sanitaria; 27(6); 552-554","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000600015&lang=pt" 
"S0213-91112013000600013-spa","Impacto del suministro de harina de maíz fortificada en la anemia de preescolares de zonas indígenas de México","Aguirre Arenas, Judith, Chávez Villasana, Adolfo, Medina Carranza, Blanca Estela, García Villegas, Elsy Aidee, Carrasco Quintero, María del Refugio, Guarneros Soto, Noé","Gaceta Sanitaria; 27(6); 541-544","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000600013&lang=pt" 
"S0213-91112013000600012-spa","Diferencias por edad y sexo en la incidencia de diabetes tipo 1 en Navarra (2009-2011)","Forga, Luis, Goñi, María José, Cambra, Koldo, Ibáñez, Berta, Mozas, David, Chueca, María","Gaceta Sanitaria; 27(6); 537-540","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000600012&lang=pt" 
"S0213-91112013000600011-spa","Prevalencia de anticuerpos frente al virus de la hepatitis A en trabajadores del ámbito sanitario y variables asociadas","Carreras-Valls, Rosa, Valverde-Lozano, Judit, Benito-Carreras, Dolors, Inglés-Torruella, Joan, Vilardell-Ynaraja, Miquel, Garre-Olmo, Josep, Gil-Soto, Rosa, Escalé-Roca, Margarita","Gaceta Sanitaria; 27(6); 533-536","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000600011&lang=pt" 
"S0213-91112013000600010-spa","Diseño y validación de la escala RSC-HospitalES para medir responsabilidad social corporativa","Mira, José Joaquín, Lorenzo, Susana, Navarro, Isabel, Pérez-Jover, Virtudes, Vitaller, Julián","Gaceta Sanitaria; 27(6); 529-532","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000600010&lang=pt" 
"S0213-91112013000600002-spa","Adiós al papel en Gaceta Sanitaria","Borrell, Carme, Domínguez-Berjón, Felicitas, Galán, Inaki, Fernández, Esteve","Gaceta Sanitaria; 27(6); 479-479","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000600002&lang=pt" 
"S0213-91112013000600001-spa","Salud comunitaria: una actuación necesaria","Pasarín, M. Isabel, Diez, Elia","Gaceta Sanitaria; 27(6); 477-478","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000600001&lang=pt" 
"S0102-311X2013001700021-spa","","Motta, Pedro Mourão Roxo da, Tavares, Mayara Martins","Cadernos de Saúde Pública; 29(12); 2563-2564","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001700021&lang=pt" 
"S0102-311X2013001700020-spa","A lógica produtivista e a avaliação quantitativa na pós-graduação em saúde: um olhar sobre os efeitos danosos na formação profissional","Barbosa, David Soeiro","Cadernos de Saúde Pública; 29(12); 2561-2562","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001700020&lang=pt" 
"S0102-311X2013001700001-spa","Um ano cor de rosa","Carvalho, Marilia Sá, Travassos, Claudia, Coeli, Cláudia Medina","Cadernos de Saúde Pública; 29(12); 2365-2365","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001700001&lang=pt" 
"S0719-37692013000300001-chl","Para una crítica de la razón humanista: uso y abuso del humanismo en el derecho internacional","Anzaldi, Pablo Antonio","Estudios internacionales (Santiago); 45(176); 9-29","Estudios internacionales (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-37692013000300001&lang=pt" 
"S0719-37692013000300002-chl","Una mirada a la seguridad internacional a la luz de las estrategias de seguridad nacional","Dockendorff, Andrés, Duval, Tomás","Estudios internacionales (Santiago); 45(176); 31-49","Estudios internacionales (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-37692013000300002&lang=pt" 
"S0719-37692013000300004-chl","La implementación del concepto de desarrollo en las políticas de cooperación al desarrollo y en materia migratoria","Azkona, Nerea","Estudios internacionales (Santiago); 45(176); 73-96","Estudios internacionales (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-37692013000300004&lang=pt" 
"S1815-59282013000300001-cub","Análisis óptico y digital de la interfase objetivo-portamuestra utilizando imágenes obtenidas con microscopio confocal","Herrera Paloma, Myriam, Daza Figueredo, Jesús, Moreno Yeras, Alfredo","Ingeniería Electrónica, Automática y Comunicaciones; 34(3); 1-12","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282013000300001&lang=pt" 
"S1815-59282013000300003-cub","Diseño de una Fuente de Alto Voltaje","Eirez Izquierdo, José Enrique, Rodríguez González, Fabriciano, Pavoni Oliver, Sonnia","Ingeniería Electrónica, Automática y Comunicaciones; 34(3); 22-31","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282013000300003&lang=pt" 
"S1815-59282013000300004-cub","Implementación eficiente de la multiplicación modular de Montgomery sobre hardware reconfigurable","Torres López, Ander, Martínez García, Yosbel, Cuiman Márquez, Raudel, Díaz Pando, Humberto, Cabrera Sarmiento, Alejandro J.","Ingeniería Electrónica, Automática y Comunicaciones; 34(3); 32-40","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282013000300004&lang=pt" 
"S1815-59282013000300005-cub","Diseño e integración de algoritmos criptográficos en sistemas empotrados sobre FPGA","Cabrera Aldaya, Alejandro, Cabrera Sarmiento, Alejandro José","Ingeniería Electrónica, Automática y Comunicaciones; 34(3); 41-51","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282013000300005&lang=pt" 
"S1815-59282013000300006-cub","Diseño de un Modulador/Demodulador OOK con portadora y tasa de transmisión configurable para el estándar de baja frecuencia de dispositivos RFID","del Risco Sánchez, Arnaldo, Cruz Hurtado, Juan Carlos","Ingeniería Electrónica, Automática y Comunicaciones; 34(3); 52-62","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282013000300006&lang=pt" 
"S1815-59282013000300007-cub","Sistema de Adquisición de Datos con comunicación inalámbrica","Pérez Roque, Felipe, Valdés Zaldívar, Enrique, Arias de Fuentes, Olimpia","Ingeniería Electrónica, Automática y Comunicaciones; 34(3); 63-73","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282013000300007&lang=pt" 
"S1815-59282013000300008-cub","Sistema de control de acceso e interbloqueo para el Centro de Inmunología Molecular","Pedreira Marcel, Marcel, Moreno Vega, Valery","Ingeniería Electrónica, Automática y Comunicaciones; 34(3); 74-88","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282013000300008&lang=pt" 
"S1517-45222013000300001-scl","","Cattani, Antonio David, Baumgarten, Ma’ra","Sociologias; 15(34); 9-11","Sociologias","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222013000300001&lang=pt" 
"S2176-45732013000200006-scl","A verbo-visualidade a serviço da patemização em livros ilustrados","Feres, Beatriz dos Santos","Bakhtiniana: Revista de Estudos do Discurso; 8(2); 90-105","Bakhtiniana: Revista de Estudos do Discurso","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-45732013000200006&lang=pt" 
"S0103-50532013001200006-scl","Studies towards the identification of the sex pheromone of Thyrinteina arnobia","Moreira, Jardel A., Neppe, Tiago, Paiva, Marcelo M. de, Deobald, Anna M., Batista-Pereira, Luciane G., Paixão, Marcio W., Corrêa, Arlene G.","Journal of the Brazilian Chemical Society; 24(12); 1933-1941","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013001200006&lang=pt" 
