ID,Title,Author(s),Source,Journal,Language(s),Publication year,Fulltext URL 
 "S1678-86212017000200005-scl","Editorial","Kowaltowski, Doris Catharine Cornelie Knatz, Hirota, Ercília Hitomi, Souza, Léa Cristina Lucas de, Leite, Mônica Batista","Ambiente Construído; 17(2); 5-6","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200005&lang=pt" 
"S1678-86212017000200119-scl","Atributos ambientais desejáveis a uma unidade de alojamento conjunto Método Canguru a partir de uma experiência de projeto participativo","Ely, Vera Helena Moro Bins, Cavalcanti, Patrícia Biasi, Silveira, Juliana Tasca Tissot da, Klein, Marina Freitas, Soares Junior, Amarildo","Ambiente Construído; 17(2); 119-134","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200119&lang=pt" 
"S1678-86212017000200201-scl","Mechanical properties: wood lumber versus plastic lumber and thermoplastic composites","Dias, Bernardo Zandomenico, Alvarez, Cristina Engel de","Ambiente Construído; 17(2); 201-219","Ambiente Construído","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200201&lang=pt" 
"S1678-86212017000200233-scl","Viabilidade do emprego de cinza de casca de arroz natural em concreto estrutural (parte II): durabilidade","Isaia, Geraldo Cechella, Zerbino, Raúl Luis, Gastaldini, Antonio Luiz Guerra, Sensale, Gemma Rodrigues","Ambiente Construído; 17(2); 233-252","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200233&lang=pt" 
"S1678-86212017000200253-scl","Análise da interface entre agregados reciclados de concreto e argamassas de concretos com cinza de casca de arroz e fíler basáltico por nanoindentação","Wilbert, Daniel Gustavo Brusius, Kazmierczak, Claudio de Souza, Kulakowski, Marlova Piva","Ambiente Construído; 17(2); 253-268","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200253&lang=pt" 
"S1678-86212017000200157-scl","Componentes BIM de sistemas prediais hidráulicos e sanitários baseados em critérios de desempenho","Costa, Carolina Helena de Almeida, Ilha, Marina Sangoi de Oliveira","Ambiente Construído; 17(2); 157-174","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200157&lang=pt" 
"S1678-86212017000200007-scl","Mapeamento e análise das áreas de preservação permanente e dos corredores de integração ecológica de Araraquara, SP","Menzori, Ivan Damasco, Falcoski, Luiz Antonio Nigro","Ambiente Construído; 17(2); 7-20","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200007&lang=pt" 
"S1678-86212017000200073-scl","Ruas e a ocupação vertical recente: labirintos murados","Mauá, Lígia Beatriz Carreri, Guadanhim, Sidnei Junior, Kanashiro, Milena","Ambiente Construído; 17(2); 73-96","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200073&lang=pt" 
"S1678-86212017000200269-scl","Modificação química superficial de fibras de bucha vegetal visando à compatibilização e aplicação como reforço em matriz cimentícia","Souza, José Diego Gasques Tolentino de, Motta, Leila Aparecida de Castro, Pasquini, Daniel, Vieira, Júlia Graciele, Pires, Cristiane","Ambiente Construído; 17(2); 269-283","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200269&lang=pt" 
"S1678-86212017000200039-scl","Investigação de perdas devido ao trabalho inacabado e o seu impacto no tempo de ciclo dos processos construtivos","Santos, Paulo Ricardo Ramos, Santos, Débora de Gois","Ambiente Construído; 17(2); 39-52","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200039&lang=pt" 
"S1678-86212017000200053-scl","Avaliação de pisos táteis como elemento de wayfinding em escola de ensino especial para crianças com deficiência visual","Abate, Tania Pietzschke, Kowaltowski, Doris Catharine Cornelie Knatz","Ambiente Construído; 17(2); 53-71","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200053&lang=pt" 
"S1678-86212017000200097-scl","O espaço para crianças produzido pelo Programa Minha Casa, Minha Vida: estudo de caso na região metropolitana de Belém, PA","Müller, Shirley Coelho, Lima, José Júlio Ferreira","Ambiente Construído; 17(2); 97-117","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200097&lang=pt" 
"S1678-86212017000200135-scl","Estudo comparativo da qualidade da água da chuva coletada em telhado com telhas de concreto e em telhado verde para usos não potáveis","Teixeira, Celimar Azambuja, Budel, Marcel Aramis, Carvalho, Karina Querne de, Bezerra, Stella Maris da Cruz, Ghisi, Enedir","Ambiente Construído; 17(2); 135-155","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200135&lang=pt" 
"S1678-86212017000200021-scl","Um modelo orientativo para a gestão municipal dos RCCs","Fernandes, Maria da Paz Medeiros, Silva Filho, Luiz Carlos Pinto da","Ambiente Construído; 17(2); 21-38","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200021&lang=pt" 
"S1678-86212017000200175-scl","Edificações em alvenaria resistente na região metropolitana do Recife","Oliveira, Romilde Almeida, Silva, Fernando Artur Nogueira, Pires Sobrinho, Carlos Welligton de Azevedo, Azevedo, Antônio Augusto Costa de","Ambiente Construído; 17(2); 175-199","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200175&lang=pt" 
"S1678-86212017000200221-scl","Confiabilidade estrutural de uma ponte protendida de madeira considerando o tráfego real","Cheung, Andrés Batista, Scaliante, Ricardo de Mello, Lindquist, Malton, Christoforo, André Luis, Calil Junior, Carlito","Ambiente Construído; 17(2); 221-232","Ambiente Construído","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-86212017000200221&lang=pt" 
"S1806-66902017000200337-scl","Productive and economic efficiency of carrot intercropped with cowpea-vegetable resulting from green manure and different spatial arrangements","Favacho, Fernando Sarmento, Lima, Jailma Suerda Silva de, Bezerra Neto, Francisco, Silva, Josimar Nogueora da, Barros Júnior, Aurélio Paes","Revista Ciência Agronômica; 48(2); 337-346","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200337&lang=pt" 
"S1806-66902017000200271-scl","Cargas no depósito de fertilizante de uma semeadora-adubadora e desempenho operacional","Queiroz, Renata Fernandes de, Mota, Wesley Araújo da, Macedo, Deivielison Ximenes Siqueira, Costa, Enio, Chioderoli, Carlos Alessandro","Revista Ciência Agronômica; 48(2); 271-277","Revista Ciência Agronômica","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200271&lang=pt" 
"S1806-66902017000200221-scl","Substâncias húmicas do solo cultivado com plantas de cobertura em rotação com milho e soja","Rosa, Danielle Medina, Nóbrega, Lúcia Helena Pereira, Mauli, Márcia Maria, Lima, Gislaine Piccolo de, Pacheco, Fábio Palczewski","Revista Ciência Agronômica; 48(2); 221-230","Revista Ciência Agronômica","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200221&lang=pt" 
"S1806-66902017000200231-scl","Biological soil attributes in oilseed crops irrigated with oilfield produced water in the semi-arid region","Meneses, Ana Clarice Melo Azevedo de, Weber, Olmar Baller, Crisóstomo, Lindbergue Araujo, Andrade, Denis Juvenço","Revista Ciência Agronômica; 48(2); 231-241","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200231&lang=pt" 
"S1806-66902017000200251-scl","Land use impact on soil erosion at different scales in the Brazilian semi-arid","Santos, Julio Cesar Neves dos, Andrade, Eunice Maia de, Medeiros, Pedro Henrique Augusto, Guerreiro, Maria João Simas, Palácio, Helba Araújo de Queiroz","Revista Ciência Agronômica; 48(2); 251-260","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200251&lang=pt" 
"S1806-66902017000200261-scl","Tensão superficial, potencial hidrogeniônico e condutividade elétrica de caldas de produtos fitossanitários e adjuvantes","Cunha, João Paulo Arantes Rodrigues da, Alves, Guilherme Sousa, Marques, Rodrigo Santos","Revista Ciência Agronômica; 48(2); 261-270","Revista Ciência Agronômica","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200261&lang=pt" 
"S1806-66902017000200278-scl","Mechanized fertilization: individual application of nitrogen, phosphorus and potassium in sugarcane","Carneiro, Franciele Morlin, Furlani, Carlos Eduardo Angeli, Ormond, Antonio Tassio Santana, Kazama, Elizabeth Haruna, Silva, Rouverson Pereira da","Revista Ciência Agronômica; 48(2); 278-287","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200278&lang=pt" 
"S1806-66902017000200389-scl","Mathematical models applied to the optimisation of mixtures in the production of silage from coffee by-products","Malta, Marcelo Ribeiro, Cirillo, Marcelo Ângelo, Fassio, Larissa de Oliveira, Barcelos, Adauto Ferreira, Lima, Priscilla Magalhães de","Revista Ciência Agronômica; 48(2); 389-394","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200389&lang=pt" 
"S1806-66902017000200310-scl","Biological differences and unilateral cross-protection between biotypes of Cowpea aphid-borne mosaic virus","Maia, Laianny Morais, Lima, José Albersio de Araujo, Nascimento, Aline Kelly Queiroz do, Rabelo Filho, Francisco de Assis Câmara","Revista Ciência Agronômica; 48(2); 310-317","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200310&lang=pt" 
"S1806-66902017000200381-scl","Viabilidade e vigor de sementes de Poincianella pyramidalis (Tul.) L. P. Queiroz pelo teste de tetrazólio","Sousa, Danielle Marie Macedo, Bruno, Riselane de Lucena Alcântara, Silva, Katiane da Rosa Gomes, Torres, Salvador Barros, Andrade, Alberício Pereira","Revista Ciência Agronômica; 48(2); 381-388","Revista Ciência Agronômica","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200381&lang=pt" 
"S1806-66902017000200347-scl","Adaptability and stability in commercial maize hybrids in the southeast of the State of Minas Gerais, Brazil","Faria, Sirlene Viana, Luz, Luiz Silva, Rodrigues, Mateus Cupertino, Carneiro, José Eustáquio de Souza, Carneiro, Pedro Crescêncio Souza, DeLima, Rodrigo Oliveira","Revista Ciência Agronômica; 48(2); 347-357","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200347&lang=pt" 
"S1806-66902017000200318-scl","Variabilidade entre árvores matrizes de Ceiba speciosa St. Hil para características de frutos e sementes","Roveri Neto, Antonio, Paula, Rinaldo Cesar de","Revista Ciência Agronômica; 48(2); 318-327","Revista Ciência Agronômica","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200318&lang=pt" 
"S1806-66902017000200303-scl","Substrates and temperatures in the germination of Eriotheca gracilipes seeds","Melo, Paulo Alexandre Fernandes Rodrigues de, Cavalcanti, Maria Idaline Pessoa, Alves, Edna Ursulino, Martins, Cibele Chalita, Araújo, Luciana Rodrigues de","Revista Ciência Agronômica; 48(2); 303-309","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200303&lang=pt" 
"S1806-66902017000200374-scl","Adaptability and stability of canola hybrids in different sowing dates","Lima, Luiz Henrique da Silva, Braccini, Alessandro Lucca, Scapim, Carlos Alberto, Piccinin, Gleberson Guillen, Ponce, Raissa Marrafon","Revista Ciência Agronômica; 48(2); 374-380","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200374&lang=pt" 
"S1806-66902017000200328-scl","Desempenho agronômico do rabanete adubado com Calotropis procera (Ait.) R. Br. em duas épocas de cultivo","Silva, Antonia Francilene Alves da, Souza, Ênio Gomes Flôr, Barros Júnior, Aurélio Paes, Bezerra Neto, Francisco, Silveira, Lindomar Maria da","Revista Ciência Agronômica; 48(2); 328-336","Revista Ciência Agronômica","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200328&lang=pt" 
"S1806-66902017000200365-scl","Viabilidade polínica e quantificação de grãos de pólen em espécies de fisális","Silva, Daniel Fernandes da, Pio, Rafael, Nogueira, Paulyene Vieira, Silva, Pedro Augusto de Oliveira, Figueiredo, Alana Lauar","Revista Ciência Agronômica; 48(2); 365-373","Revista Ciência Agronômica","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200365&lang=pt" 
"S1806-66902017000200288-scl","Brazilian organic sugarcane spirits: Physicochemical and chromatographic profile","Duarte, Felipe Cimino, Cardoso, Maria das Graças, Santiago, Wilder Douglas, Machado, Ana Maria Resende, Nelson, David Lee","Revista Ciência Agronômica; 48(2); 288-295","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200288&lang=pt" 
"S1806-66902017000200242-scl","Secagem de folhas Mentha piperita em leito fixo utilizando diferentes temperaturas e velocidades de ar","Gasparin, Priscila Pigatto, Christ, Divair, Coelho, Silvia Renata Machado","Revista Ciência Agronômica; 48(2); 242-250","Revista Ciência Agronômica","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200242&lang=pt" 
"S1806-66902017000200296-scl","Artificial light and growth regulators on the in vitro etiolation of Cattleya labiata","Rodrigues, Antonio Anderson de Jesus, Santos, Eder de Oliveira, Takane, Roberto Jun, Carvalho, Ana Cristina Portugal Pinto de","Revista Ciência Agronômica; 48(2); 296-302","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200296&lang=pt" 
"S1806-66902017000200358-scl","Oxidative stress caused by the use of preemergent herbicides in rice crops","Langaro, Ana Claudia, Agostinetto, Dirceu, Ruchel, Queli, Garcia, Jessica Rodrigues, Perboni, Lais Tessari","Revista Ciência Agronômica; 48(2); 358-364","Revista Ciência Agronômica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200358&lang=pt" 
"S0185-30822017000100083-mex","El diablo de la exégesis en algunos villancicos y en El cetro de José, de sor Juana","Castaño, Ana","Acta poética; 38(1); 83-100","Acta poética","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-30822017000100083&lang=pt" 
"S0185-30822017000100051-mex","La visión de Laṅkā en el Rāmāyaṇa de Vālmīki: una poética de la vida secular","Figueroa, Óscar","Acta poética; 38(1); 51-66","Acta poética","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-30822017000100051&lang=pt" 
"S0185-30822017000100101-mex","Los poemas preliminares del Quijote de 1605: un modelo de análisis","Álvarez, Emiliano","Acta poética; 38(1); 101-122","Acta poética","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-30822017000100101&lang=pt" 
"S0185-30822017000100123-mex","Ante el dolor de los demás. Las lágrimas de Marguerite Duras","Balcázar Moreno, Melina","Acta poética; 38(1); 123-137","Acta poética","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-30822017000100123&lang=pt" 
"S0185-30822017000100067-mex","Uqbar rosacruz. Del personaje rosacruciano en la ficción romántica","Chaves, José Ricardo","Acta poética; 38(1); 67-82","Acta poética","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-30822017000100067&lang=pt" 
"S0185-30822017000100153-mex","Esther Cohen. El silencio del nombre. Buenos Aires: IIFL-UNAM / Ediciones Godot, 2016","Martínez de la Escalera, Ana María","Acta poética; 38(1); 153-156","Acta poética","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-30822017000100153&lang=pt" 
"S0185-30822017000100013-mex","Imágenes melancólicas. El cine de las revoluciones vencidas","Traverso, Enzo, Santoveña, Marianela","Acta poética; 38(1); 13-48","Acta poética","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-30822017000100013&lang=pt" 
"S0185-30822017000100141-mex","&quot;Determinèd to prove a villain&quot;: La necesidad de Ricardo III","Calvillo R., Juan Carlos","Acta poética; 38(1); 141-150","Acta poética","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-30822017000100141&lang=pt" 
"S0185-30822017000100007-mex","Presentación del Dossier: Sobre &quot;Imágenes melancólicas. El cine de las revoluciones vencidas&quot; de Enzo Traverso","Santoveña, Marianela","Acta poética; 38(1); 7-9","Acta poética","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-30822017000100007&lang=pt" 
"S2448-49112017000100015-mex","Líder de opinión y opinión pública. Hacia una reflexividad epistemológica de los conceptos","González-Domínguez, Carlos","Revista mexicana de opinión pública; (22); 15-32","Revista mexicana de opinión pública","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2448-49112017000100015&lang=pt" 
"S2448-49112017000100111-mex","La opinión pública en los Estados Unidos de América sobre la guerra de Vietnam","Verba, Sidney, Black, Gordon, Brody, Richard, Ekman, Paul, Nie, Norman, Parker, Edwin, Polsby, Nelson, Rossi, Peter, Sheatsley, Paul","Revista mexicana de opinión pública; (22); 111-127","Revista mexicana de opinión pública","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2448-49112017000100111&lang=pt" 
"S2448-49112017000100093-mex","Voto Informado 2015. La opinión de los candidatos a diputados federales","de la O López, Felipe, Cabello Serralde, Oscar Emerid","Revista mexicana de opinión pública; (22); 93-106","Revista mexicana de opinión pública","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2448-49112017000100093&lang=pt" 
"S2448-49112017000100035-mex","Hegemonía comunicacional y libertad de expresión en Venezuela. El caso RCTV","Centeno Maldonado, Juan Carlos, Mata Quintero, Gerardo","Revista mexicana de opinión pública; (22); 35-53","Revista mexicana de opinión pública","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2448-49112017000100035&lang=pt" 
"S2448-49112017000100071-mex","Las elecciones en Nuevo León (México) de 2015. Candidatos, opinión pública y votos","Infante Bonfiglio, José María","Revista mexicana de opinión pública; (22); 71-89","Revista mexicana de opinión pública","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2448-49112017000100071&lang=pt" 
"S2448-49112017000100055-mex","La representación social de instituciones públicas de índole política en la ciudadanía del estado de Colima","Cárdenas Vargas, Julio César","Revista mexicana de opinión pública; (22); 55-69","Revista mexicana de opinión pública","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2448-49112017000100055&lang=pt" 
"S2448-49112017000100009-mex","Presentación","Mirón Lince, Rosa María","Revista mexicana de opinión pública; (22); 9-11","Revista mexicana de opinión pública","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2448-49112017000100009&lang=pt" 
"S1514-79912017000100003-arg","LINAJES MATERNOS EN MUESTRAS ANTIGUAS DE LA PUNA JUJEÑA: COMPARACIÓN CON ESTUDIOS DE LA REGIÓN CENTRO-SUR ANDINA","Postillone, María B, Fuchs, María L, Crespo, Cristian M, Russo, María G, Varela, Héctor H, Carnese, Francisco R, Avena, Sergio A, Dejean, Cristina B","Revista argentina de antropología biológica; 19(1); -","Revista argentina de antropología biológica","Espanhol","2017","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1514-79912017000100003&lang=pt" 
"S1514-79912017000100006-arg","ANÁLISIS DEL GENOMA MITOCONDRIAL DE DOS INDIVIDUOS INHUMADOS EN EL SITIO ARQUEOLÓGICO CG14E01 &quot;ISLA LARGA&quot; (ROCHA, URUGUAY)","Figueiro, Gonzalo, Cabrera Pérez, Leonel, Lindo, John, Mallott, Elizabeth K, Owings, Amanda, Malhi, Ripan S, Sans, Mónica","Revista argentina de antropología biológica; 19(1); -","Revista argentina de antropología biológica","Espanhol","2017","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1514-79912017000100006&lang=pt" 
"S1514-79912017000100008-arg","REFLEXIONES SOBRE EL RELEVAMIENTO Y ANÁLISIS COMPARATIVO DE PATOLOGÍAS OSTEOARTICULARES EN RESTOS ESQUELETALES HUMANOS","Luna, Leandro, Aranda, Claudia, Amorim Alves, Alexandrina","Revista argentina de antropología biológica; 19(1); -","Revista argentina de antropología biológica","Espanhol","2017","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1514-79912017000100008&lang=pt" 
"S1514-79912017000100009-arg","REFLEXIONES SOBRE LA EXPLICACIÓN EVOLUTIVA EN CIENCIAS COGNITIVAS: EL ORIGEN DE LA COGNICIÓN SOCIAL HUMANA COMO ESTUDIO DE CASO","Segovia Cuéllar, Andrés","Revista argentina de antropología biológica; 19(1); -","Revista argentina de antropología biológica","Espanhol","2017","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1514-79912017000100009&lang=pt" 
"S1514-79912017000100010-arg","PRÁCTICAS MORTUORIAS DE CAZADORES-RECOLECTORES TARDÍOS DE LOS DESIERTOS DE ALTURA DEL NOROESTE ARGENTINO: EL FARDO FUNERARIO DE QUEBRADA SECA 3","Gonzalez Baroni, Lucia G, Hocsman, Salomón, Aschero, Carlos A","Revista argentina de antropología biológica; 19(1); -","Revista argentina de antropología biológica","Espanhol","2017","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1514-79912017000100010&lang=pt" 
"S1514-79912017000100005-arg","DIVERSIDAD GENÉTICA EN RESTOS HUMANOS ARQUEOLÓGICOS DEL SITIO EL DIQUECITO (COSTA SUR, LAGUNA MAR CHIQUITA, PROVINCIA DE CÓRDOBA)","Nores, Rodrigo, Fabra, Mariana, García, Angelina, Demarchi, Darío A","Revista argentina de antropología biológica; 19(1); -","Revista argentina de antropología biológica","Espanhol","2017","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1514-79912017000100005&lang=pt" 
"S1514-79912017000100004-arg","LINAJES MITOCONDRIALES EN MUESTRAS DE ESQUINA DE HUAJRA (JUJUY, ARGENTINA).: APORTES AL ESTUDIO DE LA OCUPACIÓN INCAICA EN LA REGIÓN Y LA PROCEDENCIA DE SUS HABITANTES","Russo, María G, Gheggi, María S, Avena, Sergio A, Dejean, Cristina B, Cremonte, María B","Revista argentina de antropología biológica; 19(1); -","Revista argentina de antropología biológica","Espanhol","2017","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1514-79912017000100004&lang=pt" 
"S1514-79912017000100002-arg","GENETIC HISTORY OF CLASSIC PERIOD TEOTIHUACAN BURIALS IN CENTRAL MEXICO","Aguirre-Samudio, Ana J, González-Sobrino, Blanca Z, Álvarez-Sandoval, Brenda A, Montiel, Rafael, Serrano-Sánchez, Carlos, Meza-Peñaloza, Abigail","Revista argentina de antropología biológica; 19(1); 7-7","Revista argentina de antropología biológica","Inglês","2017","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1514-79912017000100002&lang=pt" 
"S1514-79912017000100007-arg","VARIABILIDAD MITOCONDRIAL EN MUESTRAS PRE-COLOMBINAS DE LA PATAGONIA ARGENTINA: HACIA UNA VISIÓN DE SU POBLAMIENTO DESDE EL ADN ANTIGUO","Crespo, Cristian M, Russo, María G, Hajduk, Adam, Lanata, José L, Dejean, Cristina B","Revista argentina de antropología biológica; 19(1); -","Revista argentina de antropología biológica","Espanhol","2017","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1514-79912017000100007&lang=pt" 
"S1514-79912017000100001-arg","ADN ANTIGUO EN AMÉRICA","Dejean, Cristina B","Revista argentina de antropología biológica; 19(1); -","Revista argentina de antropología biológica","Espanhol","2017","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1514-79912017000100001&lang=pt" 
"S1575-06202017000100003-esp","Impact on the psychotic vulnerability of the therapeutic approachin the Prison Psychiatric Hospital in Seville (Spain)","Massé-García, P., Lamas-Bosque, F.J., Massé-Palomo, A.","Revista Española de Sanidad Penitenciaria; 19(1); 13-18","Revista Española de Sanidad Penitenciaria","Inglês","2017","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202017000100003&lang=pt" 
"S1575-06202017000100001-esp","Diabetes in prisons: improving its management","Menéndez Torre, Edelmiro","Revista Española de Sanidad Penitenciaria; 19(1); 1-2","Revista Española de Sanidad Penitenciaria","Inglês","2017","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202017000100001&lang=pt" 
"S1575-06202017000100002-esp","Prison nursing: legal framework and care reality","Carrasco-Baún, H.","Revista Española de Sanidad Penitenciaria; 19(1); 3-12","Revista Española de Sanidad Penitenciaria","Inglês","2017","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202017000100002&lang=pt" 
"S1870-21472017000100003-mex","El acceso a algunas técnicas de reproducción humana asistida: &quot;Crónica de una vida anunciada&quot;","Valdés Díaz, Caridad del Carmen","Revista IUS; 11(39); -","Revista IUS","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-21472017000100003&lang=pt" 
"S1870-21472017000100005-mex","La regulación de la filiación derivada de las técnicas de reproducción asistida en la Argentina: voluntad procreacional y consentimiento informado","Iturburu, Mariana, Salituri Amezcua, María Martina, Vázquez Acatto, Mariana","Revista IUS; 11(39); -","Revista IUS","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-21472017000100005&lang=pt" 
"S1870-21472017000100009-mex","Marco normativo de la gestación por sustitución en México: desafíos internos y externos","Albornoz, María Mercedes, López González, Francisco","Revista IUS; 11(39); -","Revista IUS","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-21472017000100009&lang=pt" 
"S1870-21472017000100006-mex","Determinación de la filiación en la procreación asistida","Varsi Rospigliosi, Enrique","Revista IUS; 11(39); -","Revista IUS","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-21472017000100006&lang=pt" 
"S1870-21472017000100010-mex","Un debate complejo: la técnica de reproducción humana asistida post mortem desde la perspectiva comparada","Herrera, Marisa","Revista IUS; 11(39); -","Revista IUS","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-21472017000100010&lang=pt" 
"S1870-21472017000100012-mex","La mirada de usuarios de técnicas de reproducción asistida con donante o gestante en relación con los embriones","Straw, Cecilia, Scardino, Marisa, Pérez, Agustina","Revista IUS; 11(39); -","Revista IUS","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-21472017000100012&lang=pt" 
"S1870-21472017000100008-mex","La figura de la gestación por sustitución","Notrica, Federico, Cotado, Francisco, Curti, Patricio Jesús","Revista IUS; 11(39); -","Revista IUS","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-21472017000100008&lang=pt" 
"S1870-21472017000100004-mex","Las principales tensiones de una futura regulación de las técnicas de reproducción asistida en Chile: especial referencia a la filiación","Espada Mallorquín, Susana","Revista IUS; 11(39); -","Revista IUS","Espanhol","2017","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-21472017000100004&lang=pt" 
